province_id,province,gdp,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
36,Kam Phaeng Phet,Construction,1580.985823,2246.631012,1638.441424,1166.738878,1025.571122,993.186183,794.013321,828.101948,1000.805143,1115.729802,1120.714454,1324.313073,1371.788754,938.781864,1195.24888,1314.077079,1318.047347,1447.40589,1399.866089,1437.455765,1242.682543,1513.671825,1372.872259,1452.469642,1555.601856,2098.788398,2110.613702
18,Uthai Thani,Construction,781.713771,740.100258,662.426004,508.611569,402.644792,487.170536,346.260542,427.857134,524.326231,725.847292,553.357681,488.090467,508.712462,541.514142,778.113246,644.318974,761.224091,955.342825,844.886517,764.947966,741.378524,880.389995,826.263449,864.917218,996.035761,991.353365,975.530969
7,Sukhothai,Construction,1048.781187,1122.173655,1002.830971,784.071178,694.520447,586.16063,603.552572,788.524901,1131.31832,917.664518,997.980384,921.78139,1589.110937,1307.494481,1227.373766,1312.722464,970.884121,1113.3422,1149.736015,1212.527301,1302.482009,1420.752701,1392.625931,1546.148481,1633.883665,1876.218901,1728.791153
26,Tak,Construction,1435.763386,1671.974938,1381.164465,926.389438,947.455873,798.325956,847.920534,828.628391,1012.257506,1297.088481,1243.209538,1232.620322,1542.249294,1295.204644,1429.857221,1417.412416,1130.761798,1872.812195,1335.777637,1514.58019,1469.279109,1335.230883,1310.446832,1357.136545,1520.555952,1673.143255,1674.847785
54,Phichit,Construction,1326.123345,1471.85724,920.638418,612.402852,886.39096,885.56203,808.159364,912.315537,666.642803,856.319151,909.492048,832.510945,1003.109526,927.892841,1051.716503,1040.353722,1089.445421,1297.017934,1191.298499,1142.30668,1118.757143,1190.832269,1269.125966,1302.393178,1269.075251,1486.85266,1221.131564
10,Phetchabun,Construction,1852.118753,2058.55491,1304.607963,944.038124,884.638616,922.547791,1128.502167,1185.775603,1030.618858,1355.701113,1277.978751,1308.095495,1604.017821,1428.063365,1831.825057,1761.774617,1472.387065,1310.230128,1740.445454,1538.999764,1749.661421,1876.325354,1803.193035,1940.47598,1980.244475,2207.307246,2151.268879
44,Phuket,Construction,1555.009996,2487.127031,1520.621221,1308.854871,1866.156966,2084.960731,1889.218517,2308.371197,2872.167733,2902.306681,4002.604324,2921.302522,4507.027959,4486.699265,3247.125192,4622.605589,3600.664891,3581.123236,3928.656991,3502.932425,3788.440154,4181.774602,3589.09485,4504.12696,4547.842524,3030.85648,2892.408432
11,Surat Thani,Construction,3345.620526,4773.87677,2293.929193,1768.681723,2139.85225,2894.965936,2149.1574,2678.296193,2733.56771,2681.272744,4165.708875,7112.713999,2796.224735,3910.732613,3290.406138,3197.762266,3438.019281,4190.800091,3466.965288,3238.163051,3230.946489,3227.029187,2755.686767,2891.282877,3560.436219,4359.908382,4504.398739
22,Ranong,Construction,598.194356,378.80769,556.558687,203.545177,228.156547,207.996904,281.057405,328.081378,264.0959,409.095602,406.325834,464.883219,550.628603,493.68382,662.465603,672.177379,626.277827,512.982413,588.225367,442.664403,621.414499,751.481263,744.372881,757.664291,890.677553,760.17951,706.605691
56,Phangnga,Construction,416.412672,564.187984,533.508336,172.491712,202.717,251.334437,351.364457,449.496985,460.841957,581.992641,699.078883,579.50387,672.411814,730.190403,674.448017,612.247725,534.378477,636.875521,645.040634,493.287121,612.814842,796.840185,727.027904,809.144441,841.806955,999.809353,991.42471
63,Krabi,Construction,670.01976,1094.783206,739.766386,660.527497,716.046343,834.033354,644.921596,860.110272,1032.720117,919.265422,1006.423759,752.848431,894.688399,1044.338753,1039.798515,1094.860426,979.824935,1414.459634,1338.210239,1421.236692,1832.63491,2058.477014,1580.942191,1734.069197,1817.618468,1691.909774,1715.230718
19,Chumphon,Construction,929.915681,1802.944225,750.45033,699.23674,548.084361,803.773499,860.336422,852.544591,863.634542,1005.958259,1069.432293,1034.722312,1326.467471,1130.55731,1485.164247,1512.481225,1161.788124,1211.867336,1357.190151,1407.481177,1735.232141,1875.847904,1819.555715,1838.879465,2007.596983,1988.872981,2220.20983
59,Nakhon Si Thammarat,Construction,4446.810641,5601.596596,4140.104867,3627.086895,5089.979915,3130.254347,2608.006867,3896.806249,4345.11109,3984.036452,3724.125515,2601.299996,2525.48689,2125.189845,2487.316348,3337.780362,3272.09977,2960.611135,2686.392879,2887.357412,3911.102385,4411.939174,4056.10087,4115.055612,4705.939138,4889.190661,5034.734582
43,Songkhla,Construction,8534.716181,6888.612184,6059.559665,4693.020775,4626.063994,3835.740875,4497.905511,5093.172549,5702.787613,5364.765822,5879.357872,4544.395787,4984.684255,4846.584919,4633.017142,7370.978662,6615.41176,7445.483984,8875.103547,6678.557474,6598.170811,7494.285592,7705.063074,7469.310711,7924.5208,7623.290407,8143.789263
76,Satun,Construction,1442.945897,1194.274274,562.165182,374.157127,402.8272,365.947447,427.611675,607.119792,430.779845,498.102387,507.52193,556.313604,700.8867,570.550047,879.871838,710.017417,718.245627,757.783441,727.807108,879.565303,778.677323,889.88209,899.947456,932.84647,893.400009,992.70014,1047.828626
33,Yala,Construction,1351.541541,1304.60217,848.91986,660.122438,646.54034,722.821194,596.555645,761.155994,1016.615313,773.792531,813.273563,875.680316,849.476524,1126.584817,1146.721412,1405.914552,1113.201998,1086.419803,1166.702617,1240.621856,1613.845716,1739.332032,1643.306829,1661.36951,1687.118458,1815.776808,1992.721783
47,Trang,Construction,1715.532602,2445.245276,1317.726273,873.257833,912.466489,800.597197,899.427746,964.19437,1156.702081,1142.593459,1184.647674,1047.90315,1226.115466,1160.268501,1251.984405,1442.747407,1215.060408,1316.702771,1192.789051,1308.338568,1516.693045,1922.967788,1663.974458,1808.031374,1810.765405,1796.723804,1727.371154
40,Narathiwat,Construction,971.255506,1634.260044,908.206095,684.282698,613.620919,738.792667,663.575474,897.91042,977.432851,827.922874,809.68783,797.553622,900.058447,1163.371333,1320.930602,1558.030457,1366.801595,1144.223555,1127.290033,1081.523826,1415.626273,1536.599769,1472.797226,1468.822832,1729.51162,1785.065536,2023.340181
55,Phatthalung,Construction,883.507616,1069.803632,640.381419,523.054138,350.816645,383.008282,400.963003,524.165121,377.179404,668.964761,1036.269461,823.221121,789.57221,657.551312,837.699757,947.181885,1178.529542,1101.491243,893.286373,1069.278445,1145.670071,1153.205337,1059.526615,1090.314114,1155.022403,1417.682882,1442.438456
57,Pattani,Construction,1116.627728,1286.034953,800.158001,567.846514,538.137831,610.962981,650.940317,839.317262,811.943551,855.03007,797.977479,725.888234,901.115596,955.119544,996.498153,1068.558551,980.852205,884.696889,922.728192,1087.059059,1141.761478,1316.098903,1186.885599,1285.456622,1509.981426,1524.039184,1704.678733
64,Chon Buri,Construction,9580.639988,11321.5748,8292.781375,5746.990994,7867.610002,8076.2958,7646.841172,8527.794778,9442.359579,8380.56513,9900.148487,9308.25054,11702.49408,11803.77784,9581.249811,10749.90793,10889.65683,10367.03408,14116.22081,14359.70905,15895.27264,16667.38242,12859.75599,12493.61095,14556.84719,12682.9899,13179.41569
4,Chachoengsao,Construction,1318.36503,3215.642436,4444.139873,2058.959876,1989.298173,1408.651982,1771.509488,1912.607104,1750.155478,2344.699916,3287.706201,3256.90812,2955.780124,2553.293131,2979.956606,4086.083203,4464.910021,5368.713752,5401.208201,3989.756735,4447.050192,4060.075131,4438.528246,4407.279363,4332.270241,3922.357321,4235.677175
51,Rayong,Construction,3981.570913,4079.140315,2083.506338,1638.81155,1690.675372,1378.85563,1238.351375,1786.58718,2334.763366,2551.673987,3263.529876,3524.893503,3496.011498,3587.747212,4147.879257,4705.497539,3852.387903,3207.902305,4517.032923,3915.230643,5474.245885,5459.387233,4892.605045,5264.489402,5827.657306,6875.879948,7233.312387
29,Trat,Construction,712.72691,574.280166,591.378986,310.023798,225.976987,301.151641,331.631927,235.833366,204.931243,433.69287,423.949882,505.284794,524.390869,517.296537,507.841534,448.461876,405.097867,389.252454,678.008783,781.53113,927.773563,1052.364635,962.975907,974.993403,1005.985107,1091.044658,1019.654408
