province_id,province-org,province,year,GINIW_province,gdppc,construction_gdp,construction_share,roadlength,allconstruction_length,allconstruction_lengthpc,edu_graduate (total),edu_graduate,total_gdp,agri_gdp,agri_share,manu_gdp,manu_share,knowledge_service_gdp,knowledge_service_share,total_area,urban_modis,total_pop,pop_density,incomegroup
19,Chumphon,Chumphon,2021,0.41352084,115569,2220.20983,0.038345593,0,1518,0.00302994,292743,0.584317365,57900000000,24123.63751,0.416643135,3838.446544,0.066294414,4321.864206,0.074643596,5803.750933,24.77045383,501000,86.32348386,1
28,Lamphun,Lamphun,2014,0.47793168,114765,1144.494402,0.024623374,948,12654,0.031244444,205766,0.508064198,46480000000,6347.535976,0.136564888,23229.60321,0.499776317,2092.157061,0.045011985,4194.94845,65.28011182,405000,96.54469056,1
28,Lamphun,Lamphun,2015,0.46481988,104975,1389.184736,0.032837365,0,13701,0.033997519,219078,0.543617866,42305000000,4404.929256,0.104123136,23460.78318,0.554562893,2294.633922,0.054240253,4194.94845,65.28011182,403000,96.06792665,1
28,Lamphun,Lamphun,2016,0.46183568,106502,1222.885035,0.028562737,0,329,0.000818408,237921,0.591843284,42814000000,3971.822754,0.092769252,24137.04365,0.563765209,2430.533533,0.056769597,4194.94845,65.28011182,402000,95.8295447,1
28,Lamphun,Lamphun,2017,0.4409419,117637,1227.474876,0.025956331,1979,18938,0.047109453,238285,0.592748756,47290000000,5366.917064,0.113489471,25118.49802,0.531158765,2577.805387,0.054510581,4194.94845,65.28011182,402000,95.8295447,1
28,Lamphun,Lamphun,2018,0.43962464,126504,1470.618438,0.029135581,1375,15935,0.039937343,226497,0.567661654,50475000000,5874.643389,0.116387189,26647.58724,0.527936349,2777.470952,0.055026666,4194.94845,65.28011182,399000,95.11439884,1
28,Lamphun,Lamphun,2019,0.44590089,126177,1615.112369,0.032324228,3374,16669,0.042093434,243669,0.615325758,49966000000,4782.178744,0.095708657,28389.99298,0.568186226,2974.962629,0.05953974,4194.94845,65.28011182,396000,94.39925299,1
28,Lamphun,Lamphun,2020,0.44689569,128305,1704.694199,0.033721598,986,12639,0.03207868,266654,0.676786802,50552000000,4827.612249,0.095497948,29261.97285,0.578848964,2909.474833,0.057554099,4194.94845,65.28011182,394000,93.92248908,1
28,Lamphun,Lamphun,2021,0.44503772,141118,1503.844361,0.027254913,558,19739,0.050483376,264403,0.676222506,55177000000,5009.140917,0.090783133,33708.75297,0.610920365,2850.750871,0.051665565,4194.94845,65.49410143,391000,93.20734323,1
27,Nakhon Pathom,Nakhon Pathom,2014,0.25678971,188182,4193.914495,0.021074947,10176,77842,0.073714015,608856,0.576568182,1.99E+11,11032.99057,0.055442164,115511.151,0.580458045,8620.454934,0.043318869,2094.368392,183.9981852,1056000,504.20929,1
27,Nakhon Pathom,Nakhon Pathom,2015,0.24937616,194626,6007.735897,0.028472682,6327,51521,0.047528598,529065,0.488067343,2.11E+11,10836.08416,0.051355849,121540.3522,0.576020627,9083.906697,0.043051691,2094.368392,185.0674949,1084000,517.5784758,1
27,Nakhon Pathom,Nakhon Pathom,2016,0.25501597,196247,7668.757176,0.035177785,3389,27040,0.02436036,565832,0.509758559,2.18E+11,11546.05211,0.052963542,122337.1788,0.561179719,9821.476241,0.045052643,2094.368392,187.2061071,1110000,529.9927196,1
27,Nakhon Pathom,Nakhon Pathom,2017,0.25312173,191392,6928.27401,0.030929795,5508,61058,0.05209727,690902,0.589506826,2.24E+11,11570.34089,0.051653308,127035.5549,0.567123013,10260.55286,0.04580604,2094.368392,188.4565659,1172000,559.5959166,1
27,Nakhon Pathom,Nakhon Pathom,2018,0.2414661,196303,9156.640459,0.039298886,7216,47153,0.03975801,642168,0.541456998,2.33E+11,11806.48967,0.050671629,132152.3853,0.567177619,11054.01525,0.047442126,2094.368392,191.0228973,1186000,566.2805095,1
27,Nakhon Pathom,Nakhon Pathom,2019,0.2415894,196458,8123.173187,0.034420225,1438,59881,0.049900833,559468,0.466223333,2.36E+11,10920.39119,0.046272844,129561.9629,0.548991368,11679.45827,0.04948923,2094.368392,193.5892374,1200000,572.9651023,1
27,Nakhon Pathom,Nakhon Pathom,2020,0.24171744,189214,8966.332885,0.038984056,6597,55631,0.045824547,619041,0.509918451,2.30E+11,10784.23946,0.046887998,122964.5225,0.534628359,11922.25745,0.051835902,2094.368392,195.3001392,1214000,579.6496952,1
27,Nakhon Pathom,Nakhon Pathom,2021,0.23864302,193098,9185.71071,0.038758273,4416,48649,0.039584215,757114,0.616040683,2.37E+11,12048.8198,0.050838902,129291.5524,0.545533976,11291.63753,0.04764404,2094.368392,196.5833169,1229000,586.811759,1
38,Nonthaburi,Nonthaburi,2014,0.19404985,124841,7813.013292,0.040905829,4200,110129,0.072168414,1940618,1.27170249,1.91E+11,2297.112433,0.012026767,34613.41808,0.181222084,38700.8127,0.202622056,646.5730953,231.6465825,1526000,2360.135321,1
38,Nonthaburi,Nonthaburi,2015,0.19299029,128480,9543.190154,0.047243516,1772,164553,0.104544473,1858072,1.180477764,2.02E+11,2220.791235,0.010994016,34666.7378,0.171617514,42925.5981,0.212502961,646.5730953,235.9238611,1574000,2434.372867,1
38,Nonthaburi,Nonthaburi,2016,0.19071062,129896,10944.14065,0.051867965,1161,82205,0.050712523,1875864,1.157226403,2.11E+11,1772.515636,0.008400548,35562.7921,0.168544038,46163.48147,0.218784272,646.5730953,239.6945699,1621000,2507.063798,1
38,Nonthaburi,Nonthaburi,2017,0.17938843,134561,10321.17989,0.045268333,3961,147932,0.087378618,1959487,1.157405198,2.28E+11,1762.201835,0.007728955,40248.41917,0.176528154,50622.02634,0.222026431,646.5730953,246.5382113,1693000,2618.420117,1
38,Nonthaburi,Nonthaburi,2018,0.17291734,134169,10068.68273,0.043587371,5176,192376,0.111716609,1919098,1.114458769,2.31E+11,2097.383316,0.009079581,37396.45983,0.161889436,51874.75109,0.224566022,646.5730953,250.3877644,1722000,2663.271968,1
38,Nonthaburi,Nonthaburi,2019,0.16868648,139958,9443.148978,0.038543465,56397,238304,0.136018265,2024878,1.155752283,2.45E+11,1779.629432,0.007263794,40080.98972,0.163595876,57079.50976,0.232977591,646.5730953,255.3745799,1752000,2709.670434,1
38,Nonthaburi,Nonthaburi,2020,0.16260582,137053,8065.301051,0.033054513,4264,112155,0.062973049,2215719,1.24408703,2.44E+11,1749.151285,0.007168653,38062.27558,0.155992933,59484.07221,0.243787181,646.5730953,258.5825495,1781000,2754.522285,1
38,Nonthaburi,Nonthaburi,2021,0.16019589,135093,7716.547656,0.031496113,2987,144187,0.079661326,2362227,1.30509779,2.45E+11,1820.838928,0.007431996,39546.70812,0.161415135,59762.57914,0.243928894,646.5730953,260.1861121,1810000,2799.374136,1
58,Pathum Thani,Pathum Thani,2014,0.2276427,161223,6276.565461,0.025723629,19268,134714,0.088978864,1091435,0.72089498,2.44E+11,3222.651506,0.013207588,143974.9988,0.59006147,15941.16846,0.065332658,1517.672916,271.1800607,1514000,997.5799028,1
58,Pathum Thani,Pathum Thani,2015,0.22423734,161351,7543.289681,0.029815374,12622,96604,0.061727796,1247848,0.797346965,2.53E+11,3001.551971,0.011863842,144708.3736,0.571969856,17624.279,0.069661182,1517.672916,275.8398429,1565000,1031.183981,1
58,Pathum Thani,Pathum Thani,2016,0.21652941,157070,8676.87606,0.034160929,1500,16234,0.010033375,1260139,0.778825093,2.54E+11,2481.108843,0.009768145,140980.2526,0.555040365,17635.28128,0.069430241,1517.672916,280.4090305,1618000,1066.105867,1
58,Pathum Thani,Pathum Thani,2017,0.19562958,167571,8489.159464,0.030318427,15761,165708,0.099107656,1312036,0.784710526,2.80E+11,2768.195037,0.009886411,154652.3109,0.552329682,18334.03714,0.065478704,1517.672916,284.2586372,1672000,1101.686656,1
58,Pathum Thani,Pathum Thani,2018,0.20811856,168576,8139.475948,0.027970708,43579,180896,0.104624639,1467631,0.848832273,2.91E+11,2879.439796,0.009894982,151691.3941,0.521276268,19988.68237,0.06868963,1517.672916,287.2527779,1729000,1139.244156,1
58,Pathum Thani,Pathum Thani,2019,0.21825339,177831,9568.860945,0.030571441,70360,262614,0.149382253,1429598,0.813195677,3.13E+11,2806.272926,0.008965728,163075.8088,0.521008974,21454.82525,0.068545768,1517.672916,293.6000155,1758000,1158.352357,1
